销售日期,单品编码,利润(元)
2021-08-03,青杭椒(2),4.65911
2021-08-03,青梗散花,1.0986500000000001
2021-08-03,青线椒,6.71814
2021-08-03,青茄子(1),16.6205
2021-08-03,高瓜(1),5.999750000000001
2021-08-03,黄心菜(1),89.54620000000001
2021-08-03,黄白菜(2),97.24032000000001
2021-08-04,七彩椒(1),1.4983600000000001
2021-08-04,上海青,73.18528
2021-08-04,云南油麦菜,142.69830000000002
2021-08-04,云南生菜,189.552
2021-08-04,净藕(1),57.15800000000001
2021-08-04,双孢菇,34.88457000000001
2021-08-04,圆茄子(2),8.66457
2021-08-04,外地茼蒿,19.704710000000002
2021-08-04,大白菜,14.547540000000001
2021-08-04,奶白菜,36.82557
2021-08-04,姬菇(1),7.0618
2021-08-04,娃娃菜,26.879999999999995
2021-08-04,小皱皮,17.70944
2021-08-04,小米椒,12.144000000000002
2021-08-04,木耳菜,1.9772999999999998
2021-08-04,杏鲍菇(1),20.59864
2021-08-04,杏鲍菇(袋),1.0899999999999999
2021-08-04,海鲜菇(1),9.75001
2021-08-04,海鲜菇(袋)(4),5.199999999999999
2021-08-04,甜白菜,101.95925999999999
2021-08-04,白玉菇(袋),6.6000000000000005
2021-08-04,竹叶菜,23.680799999999998
2021-08-04,紫茄子(2),4.808449999999993
2021-08-04,红尖椒,8.26758
2021-08-04,红杭椒,18.80496
2021-08-04,红椒(1),13.1072
2021-08-04,红薯尖,28.794
2021-08-04,组合椒系列,57.99999999999999
2021-08-04,芜湖青椒(1),114.22334000000001
2021-08-04,菜心,35.0208
2021-08-04,菠菜,22.093500000000002
2021-08-04,西兰花,44.59405
2021-08-04,西峡香菇(1),124.69520000000001
2021-08-04,金针菇(1),19.568960000000004
2021-08-04,金针菇(袋)(3),12.48
2021-08-04,长线茄,31.913629999999998
2021-08-04,青尖椒,12.132719999999999
2021-08-04,青杭椒(2),11.024899999999999
2021-08-04,青梗散花,1.51158
2021-08-04,青线椒,11.27321
2021-08-04,青茄子(1),16.56642
2021-08-04,高瓜(1),6.197579999999999
2021-08-04,黄心菜(1),18.80784
2021-08-04,黄白菜(2),80.45768
2021-08-05,上海青,52.88507
2021-08-05,云南油麦菜,89.62257000000001
2021-08-05,云南生菜,143.1573
2021-08-05,净藕(1),36.360400000000006
2021-08-05,双孢菇,22.95578
2021-08-05,圆茄子(2),15.21933
2021-08-05,外地茼蒿,9.839200000000002
2021-08-05,大白菜,29.5555
2021-08-05,奶白菜,4.98648
2021-08-05,姬菇(1),14.8428
2021-08-05,姬菇(包),20.700000000000003
2021-08-05,娃娃菜,23.0
2021-08-05,小白菜,37.22496
2021-08-05,小皱皮,17.363760000000003
2021-08-05,小米椒,8.17064
2021-08-05,木耳菜,3.12156
2021-08-05,杏鲍菇(1),17.013060000000003
2021-08-05,杏鲍菇(袋),1.0299999999999998
2021-08-05,海鲜菇(1),3.23804
2021-08-05,海鲜菇(袋)(4),5.699999999999999
2021-08-05,白玉菇(袋),2.0700000000000003
2021-08-05,竹叶菜,34.5674
2021-08-05,紫茄子(2),-0.9757999999999987
2021-08-05,红尖椒,4.36968
2021-08-05,红杭椒,4.0405500000000005
2021-08-05,红椒(1),5.06604
2021-08-05,红薯尖,22.128
2021-08-05,组合椒系列,28.999999999999996
2021-08-05,芜湖青椒(1),70.75196
2021-08-05,苋菜,13.00824
2021-08-05,菜心,24.092040000000004
2021-08-05,菠菜,47.96197000000001
2021-08-05,螺丝椒,20.819290000000002
2021-08-05,西兰花,59.270039999999995
2021-08-05,西峡香菇(1),116.92380000000001
2021-08-05,金针菇(1),24.841310000000007
2021-08-05,金针菇(袋)(3),5.9399999999999995
2021-08-05,长线茄,27.21564
2021-08-05,青尖椒,7.437540000000001
2021-08-05,青梗散花,16.826500000000003
2021-08-05,青线椒,10.825920000000002
2021-08-05,青茄子(1),12.26712
2021-08-05,高瓜(1),5.4178
2021-08-05,黄心菜(1),16.41357
2021-08-05,黄白菜(2),90.19015999999999
2021-08-06,上海青,39.90512
2021-08-06,云南油麦菜,59.29823999999999
2021-08-06,云南生菜,97.396
2021-08-06,净藕(1),81.63320000000002
2021-08-06,双孢菇,24.767430000000004
2021-08-06,圆茄子(2),3.55425
2021-08-06,外地茼蒿,31.106910000000003
2021-08-06,大白菜,16.2019
2021-08-06,奶白菜,11.993319999999999
2021-08-06,姬菇(1),8.674320000000002
2021-08-06,姬菇(包),10.450000000000001
2021-08-06,娃娃菜,34.64999999999999
2021-08-06,小白菜,23.330109999999998
2021-08-06,小皱皮,0.6493
2021-08-06,小米椒,11.086689999999999
2021-08-06,木耳菜,5.62248
2021-08-06,杏鲍菇(1),19.0269
2021-08-06,杏鲍菇(袋),0.75
2021-08-06,洪湖藕带,9.150400000000001
2021-08-06,海鲜菇(1),7.85997
2021-08-06,海鲜菇(袋)(4),3.4800000000000004
2021-08-06,甜白菜,30.105420000000002
2021-08-06,白玉菇(袋),6.270000000000001
2021-08-06,竹叶菜,23.883279999999996
2021-08-06,紫茄子(2),25.334400000000002
2021-08-06,红尖椒,3.36294
2021-08-06,红杭椒,7.79984
2021-08-06,红椒(1),8.435
2021-08-06,红薯尖,9.75
2021-08-06,组合椒系列,28.999999999999996
2021-08-06,芜湖青椒(1),38.95980000000001
2021-08-06,苋菜,15.234240000000002
2021-08-06,菜心,33.01540000000001
2021-08-06,菠菜,12.980329999999999
2021-08-06,螺丝椒,22.73594
2021-08-06,西兰花,77.5083
2021-08-06,西峡香菇(1),122.78420000000001
2021-08-06,金针菇(1),18.9737
2021-08-06,金针菇(袋)(3),5.9399999999999995
2021-08-06,长线茄,23.11116
2021-08-06,青尖椒,3.84426
2021-08-06,青杭椒(2),5.601959999999999
2021-08-06,青梗散花,8.395380000000001
2021-08-06,青线椒,16.381539999999998
2021-08-06,青茄子(1),6.52605
2021-08-06,高瓜(1),8.9749
2021-08-06,黄心菜(1),20.30435
2021-08-06,黄白菜(2),24.261120000000002
2021-08-07,上海青,49.0281
2021-08-07,云南油麦菜,80.04623999999998
2021-08-07,云南生菜,149.76954
2021-08-07,净藕(1),116.43085999999998
2021-08-07,双孢菇,35.97972
2021-08-07,圆茄子(2),8.5155
2021-08-07,外地茼蒿,28.63431000000001
2021-08-07,大白菜,35.6499
2021-08-07,奶白菜,32.82555000000001
2021-08-07,姬菇(1),6.733199999999999
2021-08-07,姬菇(包),2.1000000000000005
2021-08-07,娃娃菜,25.74
2021-08-07,小米椒,16.45371
2021-08-07,木耳菜,4.27614
2021-08-07,杏鲍菇(1),22.37395
2021-08-07,杏鲍菇(袋),1.5
2021-08-07,洪湖藕带,10.533600000000003
2021-08-07,海鲜菇(1),13.680920000000002
2021-08-07,海鲜菇(袋)(4),5.340000000000001
2021-08-07,甜白菜,39.52044
2021-08-07,白玉菇(袋),6.300000000000002
2021-08-07,竹叶菜,23.387949999999996
2021-08-07,紫茄子(2),34.287479999999995
2021-08-07,红杭椒,11.482650000000001
2021-08-07,红椒(1),8.184439999999999
2021-08-07,红薯尖,14.246
2021-08-07,组合椒系列,57.99999999999999
2021-08-07,芜湖青椒(1),32.194500000000005
2021-08-07,苋菜,13.80849
2021-08-07,菜心,26.21688
2021-08-07,菠菜,42.204029999999996
2021-08-07,螺丝椒,10.655
2021-08-07,西兰花,120.43968000000001
2021-08-07,西峡香菇(1),97.47320000000002
2021-08-07,金针菇(1),48.026
2021-08-07,金针菇(袋)(3),3.96
2021-08-07,长线茄,21.890249999999998
2021-08-07,青尖椒,10.3094
2021-08-07,青杭椒(2),10.95416
2021-08-07,青线椒,13.745999999999999
2021-08-07,青茄子(1),13.1672
2021-08-07,高瓜(1),10.286999999999999
2021-08-07,黄心菜(1),26.999700000000004
2021-08-07,黄白菜(2),25.24527
2021-08-08,上海青,37.876400000000004
2021-08-08,云南油麦菜,81.592
2021-08-08,云南生菜,160.92131
2021-08-08,净藕(1),70.1685
2021-08-08,圆茄子(2),11.16698
2021-08-08,外地茼蒿,35.32410000000001
2021-08-08,大白菜,23.7666
2021-08-08,奶白菜,16.169019999999996
2021-08-08,姬菇(1),11.919149999999998
2021-08-08,姬菇(包),8.400000000000002
2021-08-08,娃娃菜,20.72
2021-08-08,小白菜,22.33667
2021-08-08,小皱皮,6.2651
2021-08-08,小米椒,6.48071
2021-08-08,木耳菜,4.925669999999999
2021-08-08,杏鲍菇(1),26.96721
2021-08-08,杏鲍菇(袋),0.75
2021-08-08,洪湖藕带,9.475200000000003
2021-08-08,海鲜菇(1),13.2532
2021-08-08,海鲜菇(袋)(4),3.6399999999999997
2021-08-08,甜白菜,68.0541
2021-08-08,白玉菇(袋),10.850000000000001
2021-08-08,竹叶菜,10.925729999999998
2021-08-08,紫茄子(2),83.3654
2021-08-08,红杭椒,10.56091
2021-08-08,红椒(1),11.562800000000001
2021-08-08,红薯尖,14.9
2021-08-08,芜湖青椒(1),42.86757999999998
2021-08-08,苋菜,20.7426
2021-08-08,菜心,30.41748
2021-08-08,菠菜,36.84182
2021-08-08,螺丝椒,14.055
2021-08-08,西兰花,150.20988000000003
2021-08-08,西峡香菇(1),99.46680000000002
2021-08-08,金针菇(1),24.20732
2021-08-08,金针菇(袋)(3),23.759999999999998
2021-08-08,长线茄,15.377419999999997
2021-08-08,青尖椒,11.5449
2021-08-08,青杭椒(2),10.32744
2021-08-08,青线椒,4.397120000000001
2021-08-08,高瓜(1),6.00344
2021-08-08,黄心菜(1),123.46791999999999
2021-08-08,黄白菜(2),56.96163
2021-08-09,上海青,65.04860000000001
2021-08-09,云南油麦菜,139.22713000000002
2021-08-09,云南生菜,35.46041999999999
2021-08-09,净藕(1),62.6076
2021-08-09,双孢菇,24.161500000000007
2021-08-09,圆茄子(2),9.97392
2021-08-09,外地茼蒿,12.35154
2021-08-09,大白菜,24.2415
2021-08-09,奶白菜,32.06021
2021-08-09,姬菇(1),7.874719999999999
2021-08-09,姬菇(包),2.1700000000000004
2021-08-09,娃娃菜,6.33
2021-08-09,小白菜,35.900549999999996
2021-08-09,小皱皮,14.90358
2021-08-09,小米椒,6.71616
2021-08-09,木耳菜,3.7809799999999996
2021-08-09,杏鲍菇(1),13.634170000000003
2021-08-09,杏鲍菇(袋),7.02
2021-08-09,海鲜菇(1),9.2247
2021-08-09,海鲜菇(袋)(4),1.6799999999999997
2021-08-09,甜白菜,83.07462000000001
2021-08-09,白玉菇(袋),1.9700000000000002
2021-08-09,竹叶菜,13.069259999999998
2021-08-09,紫茄子(2),25.153039999999994
2021-08-09,红杭椒,12.3966
2021-08-09,红椒(1),5.12308
2021-08-09,红薯尖,13.082
2021-08-09,组合椒系列,43.49999999999999
2021-08-09,芜湖青椒(1),47.995999999999995
2021-08-09,苋菜,13.197399999999998
2021-08-09,菜心,29.51872
2021-08-09,菠菜,26.811719999999998
2021-08-09,螺丝椒,16.99
2021-08-09,西兰花,180.57633
2021-08-09,西峡香菇(1),95.87760000000002
2021-08-09,金针菇(1),17.387999999999998
2021-08-09,金针菇(袋)(3),5.699999999999999
2021-08-09,长线茄,33.89562
2021-08-09,青尖椒,7.02856
2021-08-09,青杭椒(2),7.2311
2021-08-09,青线椒,7.1950400000000005
2021-08-09,青茄子(1),14.322
2021-08-09,高瓜(1),9.372800000000002
2021-08-09,黄心菜(1),36.05364
2021-08-09,黄白菜(2),105.30039999999998
2021-08-10,上海青,51.229800000000004
2021-08-10,云南油麦菜,40.06926
2021-08-10,云南生菜,126.78989
2021-08-10,净藕(1),72.0864
2021-08-10,双孢菇,25.04348
2021-08-10,圆茄子(2),8.09634
2021-08-10,外地茼蒿,19.5486
2021-08-10,大白菜,12.886999999999999
2021-08-10,奶白菜,28.26592
2021-08-10,姬菇(1),5.740139999999999
2021-08-10,姬菇(包),4.32
2021-08-10,娃娃菜,14.699999999999998
2021-08-10,小白菜,38.73347999999999
2021-08-10,小皱皮,15.33056
2021-08-10,木耳菜,5.41024
2021-08-10,杏鲍菇(1),17.002380000000002
2021-08-10,洪湖藕带,6.938400000000002
2021-08-10,海鲜菇(1),8.59248
2021-08-10,海鲜菇(袋)(4),5.25
2021-08-10,甜白菜,56.7243
2021-08-10,白玉菇(袋),5.820000000000001
2021-08-10,竹叶菜,42.52494000000001
2021-08-10,紫茄子(2),15.818879999999998
2021-08-10,红杭椒,18.189600000000002
2021-08-10,红椒(1),8.76
2021-08-10,红薯尖,28.644
2021-08-10,组合椒系列,72.49999999999999
2021-08-10,芜湖青椒(1),65.45924000000001
2021-08-10,苋菜,14.864999999999997
2021-08-10,菜心,26.989199999999997
2021-08-10,菠菜,41.54191999999999
2021-08-10,西兰花,32.9439
2021-08-10,西峡香菇(1),85.0556
2021-08-10,金针菇(1),18.22491
2021-08-10,金针菇(袋)(3),3.2799999999999994
2021-08-10,长线茄,18.172020000000003
2021-08-10,青尖椒,12.587399999999999
2021-08-10,青杭椒(2),25.06265
2021-08-10,青梗散花,3.802999999999999
2021-08-10,青线椒,3.6723399999999997
2021-08-10,青茄子(1),12.21116
2021-08-10,高瓜(1),19.81014
2021-08-10,黄心菜(1),26.799480000000003
2021-08-10,黄白菜(2),42.33416
2021-08-11,上海青,69.77565000000001
2021-08-11,云南油麦菜,126.0404
2021-08-11,云南生菜,58.86925
2021-08-11,净藕(1),67.46039999999999
2021-08-11,双孢菇,29.751960000000008
2021-08-11,圆茄子(2),8.67464
2021-08-11,外地茼蒿,19.76528
2021-08-11,大白菜,12.021799999999999
2021-08-11,奶白菜,9.097
2021-08-11,姬菇(1),8.0342
2021-08-11,姬菇(包),2.1700000000000004
2021-08-11,娃娃菜,16.799999999999997
2021-08-11,小白菜,50.62564
2021-08-11,小米椒,16.90416
2021-08-11,木耳菜,6.215599999999999
2021-08-11,杏鲍菇(1),28.348510000000005
2021-08-11,杏鲍菇(袋),1.19
2021-08-11,海鲜菇(1),4.36192
2021-08-11,海鲜菇(袋)(4),7.649999999999999
2021-08-11,甜白菜,115.78105
2021-08-11,白玉菇(袋),9.65
2021-08-11,竹叶菜,33.924080000000004
2021-08-11,紫茄子(2),21.284799999999997
2021-08-11,红杭椒,1.79214
2021-08-11,红椒(1),14.83292
2021-08-11,红薯尖,14.448
2021-08-11,组合椒系列,57.99999999999999
2021-08-11,芜湖青椒(1),58.7598
2021-08-11,苋菜,12.1542
2021-08-11,菜心,35.37868
2021-08-11,螺丝椒,24.66828
2021-08-11,西兰花,3.39388
2021-08-11,西峡香菇(1),83.92600000000002
2021-08-11,金针菇(1),27.46016
2021-08-11,金针菇(袋)(3),2.6399999999999997
2021-08-11,长线茄,16.7875
2021-08-11,青尖椒,8.475
2021-08-11,青杭椒(2),18.2156
2021-08-11,青线椒,5.4441
2021-08-11,青茄子(1),11.44567
2021-08-11,高瓜(1),8.77561
2021-08-11,黄心菜(1),29.697519999999997
2021-08-11,黄白菜(2),49.4914
2021-08-12,七彩椒(1),1.60599
2021-08-12,上海青,52.53144
2021-08-12,云南油麦菜,152.46778999999998
2021-08-12,云南生菜,59.516799999999996
2021-08-12,净藕(1),53.00088
2021-08-12,双孢菇,19.753320000000006
2021-08-12,圆茄子(2),4.279260000000001
2021-08-12,外地茼蒿,25.711620000000003
2021-08-12,大白菜,36.51344
2021-08-12,奶白菜,8.41358
2021-08-12,姬菇(1),8.5064
2021-08-12,姬菇(包),12.360000000000003
2021-08-12,娃娃菜,22.229999999999997
2021-08-12,小白菜,22.450370000000003
2021-08-12,小皱皮,9.967099999999999
2021-08-12,小米椒,12.443500000000002
2021-08-12,木耳菜,5.227499999999999
2021-08-12,杏鲍菇(1),32.04652
2021-08-12,杏鲍菇(袋),2.2199999999999998
2021-08-12,海鲜菇(1),10.7055
2021-08-12,海鲜菇(袋)(4),8.0
2021-08-12,甜白菜,88.45129999999997
2021-08-12,白玉菇(袋),3.74
2021-08-12,竹叶菜,34.4277
2021-08-12,紫茄子(2),21.962700000000005
2021-08-12,红杭椒,5.56404
2021-08-12,红椒(1),14.48257
2021-08-12,红薯尖,22.94
2021-08-12,组合椒系列,28.999999999999996
2021-08-12,芜湖青椒(1),124.94856000000001
2021-08-12,苋菜,12.316959999999998
2021-08-12,菜心,23.381459999999997
2021-08-12,菠菜,42.57
2021-08-12,螺丝椒,18.23723
2021-08-12,西兰花,8.85528
2021-08-12,西峡香菇(1),118.05240000000003
2021-08-12,金针菇(1),21.627309999999998
2021-08-12,金针菇(袋)(3),3.5999999999999996
2021-08-12,长线茄,48.068
2021-08-12,青尖椒,6.33591
2021-08-12,青杭椒(2),7.00416
2021-08-12,青梗散花,44.8539
2021-08-12,青线椒,11.578529999999999
2021-08-12,青茄子(1),23.17136
2021-08-12,高瓜(1),8.952300000000001
2021-08-12,黄心菜(1),26.251439999999995
2021-08-12,黄白菜(2),69.51671999999999
2021-08-13,七彩椒(1),1.8170399999999998
2021-08-13,上海青,39.99699
2021-08-13,云南油麦菜,55.094559999999994
2021-08-13,云南生菜,188.29059
2021-08-13,净藕(1),79.30556000000001
2021-08-13,双孢菇,26.9892
2021-08-13,圆茄子(2),5.38128
2021-08-13,外地茼蒿,42.922259999999994
2021-08-13,大白菜,35.35967000000001
2021-08-13,奶白菜,70.81214
2021-08-13,姬菇(1),7.384300000000001
2021-08-13,姬菇(包),12.240000000000002
2021-08-13,娃娃菜,9.879999999999999
2021-08-13,小白菜,27.977580000000003
2021-08-13,小皱皮,11.231219999999999
2021-08-13,小米椒,21.478450000000002
2021-08-13,木耳菜,8.1952
2021-08-13,杏鲍菇(1),39.4482
2021-08-13,杏鲍菇(袋),2.0999999999999996
2021-08-13,海鲜菇(1),11.34406
2021-08-13,海鲜菇(袋)(4),7.5
2021-08-13,灯笼椒(1),4.0185
2021-08-13,甜白菜,36.057199999999995
2021-08-13,白玉菇(袋),5.790000000000001
2021-08-13,竹叶菜,15.9663
2021-08-13,紫茄子(2),31.0992
2021-08-13,红杭椒,2.93643
2021-08-13,红椒(1),25.29875
2021-08-13,红灯笼椒(1),3.71813
2021-08-13,红薯尖,27.118
2021-08-13,组合椒系列,43.49999999999999
2021-08-13,芜湖青椒(1),74.84985
2021-08-13,苋菜,2.3848799999999994
2021-08-13,菜心,34.10676
2021-08-13,菠菜,42.56295
2021-08-13,螺丝椒,29.377000000000006
2021-08-13,西兰花,9.60096
2021-08-13,西峡香菇(1),81.66760000000002
2021-08-13,金针菇(1),35.539049999999996
2021-08-13,金针菇(袋)(3),5.58
2021-08-13,长线茄,18.28182
2021-08-13,青尖椒,3.6069600000000004
2021-08-13,青杭椒(2),2.9835700000000003
2021-08-13,青线椒,14.62263
2021-08-13,青茄子(1),38.892039999999994
2021-08-13,黄心菜(1),31.005160000000004
2021-08-13,黄白菜(2),63.60746
2021-08-14,上海青,48.458090000000006
2021-08-14,云南油麦菜,55.92048
2021-08-14,云南生菜,174.7328
2021-08-14,净藕(1),61.534000000000006
2021-08-14,双孢菇,25.340480000000003
2021-08-14,圆茄子(2),10.07484
2021-08-14,外地茼蒿,45.575219999999995
2021-08-14,大白菜,24.151400000000002
2021-08-14,奶白菜,44.36937
2021-08-14,姬菇(1),9.761479999999999
2021-08-14,姬菇(包),4.160000000000001
2021-08-14,娃娃菜,24.699999999999996
2021-08-14,小白菜,13.81834
2021-08-14,小皱皮,2.08152
2021-08-14,小米椒,29.351750000000003
2021-08-14,木耳菜,23.9169
2021-08-14,杏鲍菇(1),43.192530000000005
2021-08-14,杏鲍菇(袋),1.1
2021-08-14,海鲜菇(1),21.340799999999998
2021-08-14,海鲜菇(袋)(4),9.66
2021-08-14,灯笼椒(1),1.2004199999999998
2021-08-14,甜白菜,78.25832
2021-08-14,白玉菇(袋),5.91
2021-08-14,竹叶菜,17.89667
2021-08-14,紫茄子(2),35.30592
2021-08-14,红杭椒,11.9764
2021-08-14,红椒(1),14.27944
2021-08-14,红薯尖,28.948
2021-08-14,芜湖青椒(1),113.49279999999996
2021-08-14,苋菜,13.394000000000002
2021-08-14,菜心,37.099439999999994
2021-08-14,菠菜,45.0443
2021-08-14,螺丝椒,9.696019999999999
2021-08-14,西兰花,44.6256
2021-08-14,西峡香菇(1),234.03020000000004
2021-08-14,金针菇(1),41.726749999999996
2021-08-14,金针菇(袋)(3),2.88
2021-08-14,长线茄,38.5322
2021-08-14,青尖椒,15.25412
2021-08-14,青杭椒(2),10.26063
2021-08-14,青线椒,14.183759999999998
2021-08-14,青茄子(1),16.610599999999998
2021-08-14,黄心菜(1),22.549799999999998
2021-08-14,黄白菜(2),56.954589999999996
2021-08-15,上海青,90.44464
2021-08-15,云南油麦菜,95.49103999999998
2021-08-15,云南生菜,171.62878000000003
2021-08-15,净藕(1),102.67999999999999
2021-08-15,双孢菇,41.668400000000005
2021-08-15,圆茄子(2),5.0078000000000005
2021-08-15,外地茼蒿,38.50500000000001
2021-08-15,大白菜,26.906100000000006
2021-08-15,奶白菜,36.504560000000005
2021-08-15,姬菇(1),7.973400000000001
2021-08-15,姬菇(包),10.150000000000002
2021-08-15,娃娃菜,29.759999999999998
2021-08-15,小皱皮,1.9888000000000001
2021-08-15,小米椒,32.324720000000006
2021-08-15,木耳菜,10.81128
2021-08-15,杏鲍菇(1),42.30578
2021-08-15,杏鲍菇(袋),1.1
2021-08-15,海鲜菇(1),10.21364
2021-08-15,海鲜菇(袋)(4),3.16
2021-08-15,甜白菜,128.65035999999998
2021-08-15,白玉菇(袋),9.65
2021-08-15,竹叶菜,24.706299999999995
2021-08-15,紫茄子(2),47.307590000000005
2021-08-15,红杭椒,9.14904
2021-08-15,红椒(1),16.1736
2021-08-15,红薯尖,25.208000000000002
2021-08-15,组合椒系列,57.99999999999999
2021-08-15,芜湖青椒(1),75.20562000000002
2021-08-15,菜心,28.934750000000005
2021-08-15,菠菜,59.18194999999999
2021-08-15,螺丝椒,19.471799999999998
2021-08-15,西兰花,21.47295
2021-08-15,西峡香菇(1),88.46920000000003
2021-08-15,金针菇(1),38.40249
2021-08-15,金针菇(袋)(3),9.399999999999999
2021-08-15,长线茄,37.05632
2021-08-15,青尖椒,7.8304800000000006
2021-08-15,青杭椒(2),8.99696
2021-08-15,青线椒,19.440479999999997
2021-08-15,青茄子(1),2.03158
2021-08-15,高瓜(1),12.154559999999998
2021-08-15,黄心菜(1),8.23368
2021-08-15,黄白菜(2),43.828289999999996
2021-08-16,上海青,48.965759999999996
2021-08-16,云南油麦菜,44.21088
2021-08-16,云南生菜,108.45027999999999
2021-08-16,净藕(1),111.064
2021-08-16,双孢菇,30.927549999999997
2021-08-16,圆茄子(2),9.62096
2021-08-16,外地茼蒿,24.89
2021-08-16,大白菜,7.528300000000002
2021-08-16,奶白菜,32.36709999999999
2021-08-16,姬菇(1),10.03284
2021-08-16,娃娃菜,27.28
2021-08-16,小白菜,40.16501999999999
2021-08-16,小米椒,11.57247
2021-08-16,木耳菜,4.63752
2021-08-16,杏鲍菇(1),30.958650000000002
2021-08-16,海鲜菇(1),7.6625
2021-08-16,海鲜菇(袋)(4),10.5
2021-08-16,甜白菜,58.24915999999999
2021-08-16,白玉菇(袋),11.760000000000002
2021-08-16,竹叶菜,22.09464
2021-08-16,紫茄子(2),24.504669999999997
2021-08-16,红杭椒,13.808250000000001
2021-08-16,红椒(1),30.5988
2021-08-16,红薯尖,17.682000000000002
2021-08-16,组合椒系列,14.499999999999998
2021-08-16,芜湖青椒(1),70.13919
2021-08-16,苋菜,11.026000000000002
2021-08-16,菜心,21.097040000000003
2021-08-16,菠菜,40.796910000000004
2021-08-16,蒲公英,0.6759200000000001
2021-08-16,螺丝椒,21.516479999999998
2021-08-16,西兰花,15.716999999999997
2021-08-16,西峡香菇(1),72.63880000000002
2021-08-16,金针菇(1),9.979719999999999
2021-08-16,金针菇(袋)(3),5.0
2021-08-16,长线茄,29.26908
2021-08-16,青尖椒,9.85188
2021-08-16,青杭椒(2),7.83972
2021-08-16,青线椒,9.82514
2021-08-16,高瓜(1),13.600000000000001
2021-08-16,黄心菜(1),22.32063
2021-08-16,黄白菜(2),19.768959999999996
2021-08-17,七彩椒(1),7.751900000000001
2021-08-17,上海青,40.633919999999996
2021-08-17,云南油麦菜,92.20256
2021-08-17,云南生菜,144.71735999999999
2021-08-17,净藕(1),121.966
2021-08-17,双孢菇,20.937880000000003
2021-08-17,圆茄子(2),6.61728
2021-08-17,外地茼蒿,13.772680000000001
2021-08-17,大白菜,12.538710000000002
2021-08-17,奶白菜,18.594129999999996
2021-08-17,姬菇(1),11.92906
2021-08-17,姬菇(包),4.080000000000001
2021-08-17,娃娃菜,39.839999999999996
2021-08-17,小白菜,36.65435
2021-08-17,小米椒,13.281460000000001
2021-08-17,杏鲍菇(1),28.00455
2021-08-17,杏鲍菇(袋),3.76
2021-08-17,海鲜菇(1),9.721440000000001
2021-08-17,海鲜菇(袋)(4),8.0
2021-08-17,甜白菜,27.136889999999998
2021-08-17,白玉菇(袋),9.250000000000004
2021-08-17,紫茄子(2),41.35878999999999
2021-08-17,红杭椒,6.8330400000000004
2021-08-17,红椒(1),16.8606
2021-08-17,红薯尖,21.77
2021-08-17,芜湖青椒(1),81.76994
2021-08-17,菜心,22.82274
2021-08-17,菠菜,45.154599999999995
2021-08-17,螺丝椒,24.554879999999994
2021-08-17,西兰花,24.59982
2021-08-17,西峡香菇(1),111.85614000000002
2021-08-17,金针菇(1),27.725160000000002
2021-08-17,金针菇(袋)(3),9.8
2021-08-17,长线茄,22.41792
2021-08-17,青尖椒,6.36988
2021-08-17,青杭椒(2),7.539840000000001
2021-08-17,青线椒,10.41216
2021-08-17,青茄子(1),2.4177999999999997
2021-08-17,高瓜(1),19.13695
2021-08-17,黄心菜(1),17.751990000000003
2021-08-17,黄白菜(2),21.031039999999997
2021-08-18,上海青,57.06679999999999
2021-08-18,云南油麦菜,67.7025
2021-08-18,云南生菜,96.0993
2021-08-18,净藕(1),117.344
2021-08-18,双孢菇,3.15303
2021-08-18,圆茄子(2),6.4384999999999994
2021-08-18,外地茼蒿,15.51093
2021-08-18,大白菜,17.7708
2021-08-18,奶白菜,18.201829999999998
2021-08-18,姬菇(1),22.89195
2021-08-18,姬菇(包),2.0400000000000005
2021-08-18,娃娃菜,12.45
2021-08-18,小白菜,38.866699999999994
2021-08-18,小米椒,16.352719999999998
2021-08-18,木耳菜,15.458919999999999
2021-08-18,杏鲍菇(1),17.29047
2021-08-18,杏鲍菇(袋),4.5
2021-08-18,海鲜菇(1),7.006399999999999
2021-08-18,海鲜菇(袋)(4),9.0
2021-08-18,甜白菜,35.22288
2021-08-18,竹叶菜,22.40672
2021-08-18,紫茄子(2),33.9038
2021-08-18,红杭椒,6.169980000000001
2021-08-18,红椒(1),17.88125
2021-08-18,红薯尖,24.452
2021-08-18,组合椒系列,28.999999999999996
2021-08-18,芜湖青椒(1),62.14656
2021-08-18,苋菜,12.739019999999998
2021-08-18,菜心,17.69643
2021-08-18,菠菜,47.74344
2021-08-18,螺丝椒,7.327529999999999
2021-08-18,西兰花,17.76578
2021-08-18,西峡香菇(1),97.1012
2021-08-18,金针菇(袋)(3),5.52
2021-08-18,长线茄,25.027800000000003
2021-08-18,青尖椒,15.270529999999999
2021-08-18,青杭椒(2),11.793920000000002
2021-08-18,青梗散花,2.44452
2021-08-18,青线椒,10.96704
2021-08-18,青茄子(1),3.84293
2021-08-18,高瓜(1),18.59596
2021-08-18,黄心菜(1),9.989159999999998
2021-08-18,黄白菜(2),29.3188
2021-08-19,上海青,55.299760000000006
2021-08-19,云南油麦菜,26.843680000000003
2021-08-19,云南生菜,126.44940000000001
2021-08-19,净藕(1),55.726
2021-08-19,双孢菇,12.79152
2021-08-19,圆茄子(2),8.04242
2021-08-19,外地茼蒿,21.1197
2021-08-19,大白菜,18.228
2021-08-19,奶白菜,17.52828
2021-08-19,姬菇(1),16.730870000000003
2021-08-19,姬菇(包),2.0300000000000002
2021-08-19,娃娃菜,14.879999999999999
